# bodies: subj_dog,subj_cat
1789192715.0045,14.6000,2.6000,-0.3370,0.3250,2.2000,0.9000,0.2000
1789192715.0881,14.6500,2.6000,-0.3393,0.3250,2.2000,0.9000,0.2000
1789192715.1712,14.7000,2.6000,-0.3417,0.3250,2.2000,0.9000,0.2000
1789192715.2530,14.7500,2.6000,-0.3442,0.3250,2.2000,0.9000,0.2000
1789192715.3347,14.8000,2.6000,-0.3467,0.3250,2.2000,0.9000,0.2000
1789192715.4173,14.8500,2.6000,-0.3493,0.3250,2.2000,0.9000,0.2000
1789192715.5002,14.9000,2.6000,-0.3519,0.3250,2.2000,0.9000,0.2000
1789192715.5842,14.9500,2.6000,-0.3546,0.3250,2.2000,0.9000,0.2000
1789192715.6668,15.0000,2.6000,-0.3574,0.3250,2.2000,0.9000,0.2000
1789192715.7519,15.0500,2.6000,-0.3602,0.3250,2.2000,0.9000,0.2000
1789192715.8354,15.1000,2.6000,-0.3631,0.3250,2.2000,0.9000,0.2000
1789192715.9184,15.1500,2.6000,-0.3661,0.3250,2.2000,0.9000,0.2000
1789192716.0022,15.2000,2.6000,-0.3691,0.3250,2.2000,0.9000,0.2000
1789192716.0862,15.2500,2.6000,-0.3722,0.3250,2.2000,0.9000,0.2000
1789192716.1690,15.3000,2.6000,-0.3754,0.3250,2.2000,0.9000,0.2000
1789192716.2526,15.3500,2.6000,-0.3786,0.3250,2.2000,0.9000,0.2000
1789192716.3358,15.4000,2.6000,-0.3819,0.3250,2.2000,0.9000,0.2000
1789192716.4183,15.4500,2.6000,-0.3852,0.3250,2.2000,0.9000,0.2000
1789192716.5017,15.5000,2.6000,-0.3886,0.3250,2.2000,0.9000,0.2000
1789192716.5850,15.5500,2.6000,-0.3921,0.3250,2.2000,0.9000,0.2000
1789192716.6664,15.6000,2.6000,-0.3956,0.3250,2.2000,0.9000,0.2000
1789192716.7465,15.6500,2.6000,-0.3992,0.3250,2.2000,0.9000,0.2000
1789192716.8282,15.7000,2.6000,-0.4028,0.3250,2.2000,0.9000,0.2000
1789192716.9093,15.7500,2.6000,-0.4065,0.3250,2.2000,0.9000,0.2000
